geneID	start	end	strand	island start	island end
ENSG00000264136	134850277	134850277	134850356	134850000	134851000
ENSG00000266827	134850570	134850570	134850641	134850000	134851000
ENSG00000266514	134850742	134850742	134850807	134850000	134851000
ENSG00000232355	134868236	134868236	134868475	134868000	134869000
ENSG00000232355	134868236	134868236	134868475	134868000	134869000
ENSG00000236403	134936524	134936524	134943207	134938000	134939000
ENSG00000236403	134936524	134936524	134943207	134938000	134939000
ENSG00000236403	134936524	134936524	134943207	134939000	134940000
ENSG00000236403	134936524	134936524	134943207	134939000	134940000
ENSG00000236403	134936524	134936524	134943207	134940000	134941000
ENSG00000236403	134936524	134936524	134943207	134940000	134941000
ENSG00000236403	134936524	134936524	134943207	134943000	134944000
ENSG00000236403	134936524	134936524	134943207	134943000	134944000
ENSG00000279935	134992958	134992958	134995854	134992000	134993000
ENSG00000279935	134992958	134992958	134995854	134992000	134993000
ENSG00000279935	134992958	134992958	134995854	134994000	134995000
ENSG00000279935	134992958	134992958	134995854	134994000	134995000
ENSG00000130558	135119548	135119548	135119976	135119000	135120000
ENSG00000130558	135119548	135119548	135119976	135119000	135120000
ENSG00000227958	135204722	135204722	135237597	135205000	135206000
ENSG00000227958	135204722	135204722	135237597	135205000	135206000
ENSG00000227958	135204722	135204722	135237597	135211000	135212000
ENSG00000227958	135204722	135204722	135237597	135211000	135212000
ENSG00000227958	135204722	135204722	135237597	135213000	135214000
ENSG00000227958	135204722	135204722	135237597	135213000	135214000
ENSG00000227958	135204722	135204722	135237597	135214000	135215000
ENSG00000227958	135204722	135204722	135237597	135214000	135215000
ENSG00000227958	135204722	135204722	135237597	135215000	135216000
ENSG00000227958	135204722	135204722	135237597	135215000	135216000
ENSG00000227958	135204722	135204722	135237597	135218000	135219000
ENSG00000227958	135204722	135204722	135237597	135218000	135219000
ENSG00000227958	135204722	135204722	135237597	135220000	135221000
ENSG00000227958	135204722	135204722	135237597	135220000	135221000
ENSG00000227958	135204722	135204722	135237597	135221000	135222000
ENSG00000227958	135204722	135204722	135237597	135221000	135222000
ENSG00000227958	135204722	135204722	135237597	135222000	135223000
ENSG00000227958	135204722	135204722	135237597	135222000	135223000
ENSG00000227958	135204722	135204722	135237597	135223000	135224000
ENSG00000227958	135204722	135204722	135237597	135223000	135224000
ENSG00000227958	135204722	135204722	135237597	135224000	135225000
ENSG00000227958	135204722	135204722	135237597	135224000	135225000
ENSG00000227958	135204722	135204722	135237597	135225000	135226000
ENSG00000227958	135204722	135204722	135237597	135225000	135226000
ENSG00000227958	135204722	135204722	135237597	135227000	135228000
ENSG00000227958	135204722	135204722	135237597	135227000	135228000
ENSG00000227958	135204722	135204722	135237597	135228000	135229000
ENSG00000227958	135204722	135204722	135237597	135228000	135229000
ENSG00000227958	135204722	135204722	135237597	135229000	135230000
ENSG00000227958	135204722	135204722	135237597	135229000	135230000
ENSG00000227958	135204722	135204722	135237597	135230000	135231000
ENSG00000227958	135204722	135204722	135237597	135230000	135231000
ENSG00000233936	135245696	135245696	135252708	135245000	135246000
ENSG00000233936	135245696	135245696	135252708	135245000	135246000
ENSG00000233936	135245696	135245696	135252708	135246000	135247000
ENSG00000233936	135245696	135245696	135252708	135246000	135247000
ENSG00000233936	135245696	135245696	135252708	135247000	135248000
ENSG00000233936	135245696	135245696	135252708	135247000	135248000
ENSG00000233936	135245696	135245696	135252708	135248000	135249000
ENSG00000233936	135245696	135245696	135252708	135248000	135249000
ENSG00000233936	135245696	135245696	135252708	135249000	135250000
ENSG00000233936	135245696	135245696	135252708	135249000	135250000
ENSG00000233936	135245696	135245696	135252708	135251000	135252000
ENSG00000233936	135245696	135245696	135252708	135251000	135252000
ENSG00000233936	135245696	135245696	135252708	135252000	135253000
ENSG00000233936	135245696	135245696	135252708	135252000	135253000
ENSG00000178243	135343249	135343249	135346562	135343000	135344000
ENSG00000178243	135343249	135343249	135346562	135343000	135344000
ENSG00000178243	135343249	135343249	135346562	135344000	135345000
ENSG00000178243	135343249	135343249	135346562	135344000	135345000
ENSG00000178243	135343249	135343249	135346562	135345000	135346000
ENSG00000178243	135343249	135343249	135346562	135345000	135346000
ENSG00000178243	135343249	135343249	135346562	135346000	135347000
ENSG00000178243	135343249	135343249	135346562	135346000	135347000
ENSG00000224682	135447446	135447446	135450154	135447000	135448000
ENSG00000224682	135447446	135447446	135450154	135447000	135448000
ENSG00000225361	135462727	135462727	135480777	135465000	135466000
ENSG00000225361	135462727	135462727	135480777	135465000	135466000
ENSG00000225361	135462727	135462727	135480777	135479000	135480000
ENSG00000225361	135462727	135462727	135480777	135479000	135480000
ENSG00000225361	135462727	135462727	135480777	135480000	135481000
ENSG00000225361	135462727	135462727	135480777	135480000	135481000
ENSG00000226706	135503273	135503273	135506447	135503000	135504000
ENSG00000226706	135503273	135503273	135506447	135503000	135504000
ENSG00000122140	135504134	135504134	135504671	135504000	135505000
ENSG00000226706	135503273	135503273	135506447	135504000	135505000
ENSG00000122140	135504134	135504134	135504671	135504000	135505000
ENSG00000226706	135503273	135503273	135506447	135504000	135505000
ENSG00000226706	135503273	135503273	135506447	135505000	135506000
ENSG00000226706	135503273	135503273	135506447	135505000	135506000
ENSG00000226706	135503273	135503273	135506447	135506000	135507000
ENSG00000226706	135503273	135503273	135506447	135506000	135507000
ENSG00000160349	135526344	135526344	135526540	135526000	135527000
ENSG00000160349	135526344	135526344	135526540	135526000	135527000
ENSG00000122136	135549573	135549573	135549946	135549000	135550000
ENSG00000122136	135549573	135549573	135549946	135549000	135550000
ENSG00000237339	135574935	135574935	135587112	135574000	135575000
ENSG00000237339	135574935	135574935	135587112	135574000	135575000
ENSG00000237339	135574935	135574935	135587112	135575000	135576000
ENSG00000237339	135574935	135574935	135587112	135575000	135576000
ENSG00000237339	135574935	135574935	135587112	135576000	135577000
ENSG00000237339	135574935	135574935	135587112	135576000	135577000
ENSG00000237339	135574935	135574935	135587112	135583000	135584000
ENSG00000237339	135574935	135574935	135587112	135583000	135584000
ENSG00000237339	135574935	135574935	135587112	135584000	135585000
ENSG00000237339	135574935	135574935	135587112	135584000	135585000
ENSG00000237339	135574935	135574935	135587112	135585000	135586000
ENSG00000237339	135574935	135574935	135587112	135585000	135586000
ENSG00000237339	135574935	135574935	135587112	135586000	135587000
ENSG00000237339	135574935	135574935	135587112	135586000	135587000
ENSG00000237339	135574935	135574935	135587112	135587000	135588000
ENSG00000237339	135574935	135574935	135587112	135587000	135588000
ENSG00000224045	135588002	135588002	135591975	135588000	135589000
ENSG00000224045	135588002	135588002	135591975	135588000	135589000
ENSG00000224045	135588002	135588002	135591975	135589000	135590000
ENSG00000224045	135588002	135588002	135591975	135589000	135590000
ENSG00000224045	135588002	135588002	135591975	135590000	135591000
ENSG00000224045	135588002	135588002	135591975	135590000	135591000
ENSG00000224045	135588002	135588002	135591975	135591000	135592000
ENSG00000224045	135588002	135588002	135591975	135591000	135592000
ENSG00000236543	135618953	135618953	135619893	135618000	135619000
ENSG00000236543	135618953	135618953	135619893	135618000	135619000
ENSG00000236543	135618953	135618953	135619893	135619000	135620000
ENSG00000236543	135618953	135618953	135619893	135619000	135620000
ENSG00000148386	135663322	135663322	135666422	135663000	135664000
ENSG00000148386	135663322	135663322	135666422	135663000	135664000
ENSG00000148386	135663322	135663322	135666422	135664000	135665000
ENSG00000148386	135663322	135663322	135666422	135664000	135665000
ENSG00000148386	135663322	135663322	135666422	135665000	135666000
ENSG00000148386	135663322	135663322	135666422	135665000	135666000
ENSG00000148386	135663322	135663322	135666422	135666000	135667000
ENSG00000148386	135663322	135663322	135666422	135666000	135667000
ENSG00000165643	135693464	135693464	135693596	135693000	135694000
ENSG00000165643	135693464	135693464	135693596	135693000	135694000
ENSG00000107147	135784761	135784761	135784858	135784000	135785000
ENSG00000107147	135784761	135784761	135784858	135784000	135785000
ENSG00000130559	135907160	135907160	135907228	135907000	135908000
ENSG00000238058	135907812	135907812	135916126	135907000	135908000
ENSG00000130559	135907160	135907160	135907228	135907000	135908000
ENSG00000238058	135907812	135907812	135916126	135907000	135908000
ENSG00000238058	135907812	135907812	135916126	135908000	135909000
ENSG00000238058	135907812	135907812	135916126	135908000	135909000
ENSG00000130560	135961163	135961163	135961373	135961000	135962000
ENSG00000130560	135961163	135961163	135961373	135961000	135962000
ENSG00000148411	136095189	136095189	136095289	136095000	136096000
ENSG00000148411	136095189	136095189	136095289	136095000	136096000
ENSG00000260193	136107808	136107808	136109424	136107000	136108000
ENSG00000260193	136107808	136107808	136109424	136107000	136108000
ENSG00000260193	136107808	136107808	136109424	136108000	136109000
ENSG00000260193	136107808	136107808	136109424	136108000	136109000
ENSG00000260193	136107808	136107808	136109424	136109000	136110000
ENSG00000260193	136107808	136107808	136109424	136109000	136110000
ENSG00000238227	136118072	136118072	136118438	136118000	136119000
ENSG00000238227	136118072	136118072	136118438	136118000	136119000
ENSG00000275329	136122521	136122521	136124363	136122000	136123000
ENSG00000275329	136122521	136122521	136124363	136122000	136123000
ENSG00000275329	136122521	136122521	136124363	136123000	136124000
ENSG00000275329	136122521	136122521	136124363	136123000	136124000
ENSG00000275329	136122521	136122521	136124363	136124000	136125000
ENSG00000275329	136122521	136122521	136124363	136124000	136125000
ENSG00000107187	136201211	136201211	136201674	136201000	136202000
ENSG00000107187	136201211	136201211	136201674	136201000	136202000
ENSG00000165661	136245804	136245804	136245812	136245000	136246000
ENSG00000165661	136245804	136245804	136245812	136245000	136246000
ENSG00000279813	136249978	136249978	136251205	136249000	136250000
ENSG00000279813	136249978	136249978	136251205	136249000	136250000
ENSG00000279813	136249978	136249978	136251205	136250000	136251000
ENSG00000279813	136249978	136249978	136251205	136250000	136251000
ENSG00000279813	136249978	136249978	136251205	136251000	136252000
ENSG00000279813	136249978	136249978	136251205	136251000	136252000
ENSG00000283769	136263925	136263925	136267237	136263000	136264000
ENSG00000283769	136263925	136263925	136267237	136263000	136264000
ENSG00000283769	136263925	136263925	136267237	136264000	136265000
ENSG00000283769	136263925	136263925	136267237	136264000	136265000
ENSG00000283769	136263925	136263925	136267237	136265000	136266000
ENSG00000283769	136263925	136263925	136267237	136265000	136266000
ENSG00000283769	136263925	136263925	136267237	136266000	136267000
ENSG00000283769	136263925	136263925	136267237	136266000	136267000
ENSG00000283769	136263925	136263925	136267237	136267000	136268000
ENSG00000283769	136263925	136263925	136267237	136267000	136268000
ENSG00000260220	136303831	136303831	136304070	136303000	136304000
ENSG00000260220	136303831	136303831	136304070	136303000	136304000
ENSG00000260220	136303831	136303831	136304070	136304000	136305000
ENSG00000260220	136303831	136303831	136304070	136304000	136305000
ENSG00000262075	136322303	136322303	136327323	136323000	136324000
ENSG00000262075	136322303	136322303	136327323	136323000	136324000
ENSG00000262075	136322303	136322303	136327323	136324000	136325000
ENSG00000262075	136322303	136322303	136327323	136324000	136325000
ENSG00000262075	136322303	136322303	136327323	136325000	136326000
ENSG00000262075	136322303	136322303	136327323	136325000	136326000
ENSG00000262075	136322303	136322303	136327323	136326000	136327000
ENSG00000262075	136322303	136322303	136327323	136326000	136327000
ENSG00000262075	136322303	136322303	136327323	136327000	136328000
ENSG00000262075	136322303	136322303	136327323	136327000	136328000
ENSG00000160360	136358221	136358221	136359601	136358000	136359000
ENSG00000160360	136358221	136358221	136359601	136358000	136359000
ENSG00000160360	136358221	136358221	136359601	136359000	136360000
ENSG00000160360	136358221	136358221	136359601	136359000	136360000
ENSG00000213221	136363715	136363715	136363744	136363000	136364000
ENSG00000213221	136363715	136363715	136363744	136363000	136364000
ENSG00000187796	136373532	136373532	136373644	136373000	136374000
ENSG00000187796	136373532	136373532	136373644	136373000	136374000
ENSG00000165684	136400134	136400134	136400168	136400000	136401000
ENSG00000165684	136400134	136400134	136400168	136400000	136401000
ENSG00000165689	136410136	136410136	136410268	136410000	136411000
ENSG00000165689	136410136	136410136	136410268	136410000	136411000
ENSG00000165688	136422261	136422261	136423760	136422000	136423000
ENSG00000165688	136422261	136422261	136423760	136422000	136423000
ENSG00000165688	136422261	136422261	136423760	136423000	136424000
ENSG00000165688	136422261	136422261	136423760	136423000	136424000
ENSG00000148384	136439420	136439420	136439845	136439000	136440000
ENSG00000148384	136439420	136439420	136439845	136439000	136440000
ENSG00000196366	136483495	136483495	136486067	136483000	136484000
ENSG00000196366	136483495	136483495	136486067	136483000	136484000
ENSG00000196366	136483495	136483495	136486067	136484000	136485000
ENSG00000196366	136483495	136483495	136486067	136484000	136485000
ENSG00000196366	136483495	136483495	136486067	136485000	136486000
ENSG00000196366	136483495	136483495	136486067	136485000	136486000
ENSG00000196366	136483495	136483495	136486067	136486000	136487000
ENSG00000196366	136483495	136483495	136486067	136486000	136487000
ENSG00000263403	136519568	136519568	136519626	136519000	136520000
ENSG00000263403	136519568	136519568	136519626	136519000	136520000
ENSG00000227512	136542881	136542881	136543835	136542000	136543000
ENSG00000227512	136542881	136542881	136543835	136542000	136543000
ENSG00000227512	136542881	136542881	136543835	136543000	136544000
ENSG00000227512	136542881	136542881	136543835	136543000	136544000
ENSG00000148400	136545787	136545787	136545997	136545000	136546000
ENSG00000148400	136545787	136545787	136545997	136545000	136546000
ENSG00000265181	136546173	136546173	136546259	136546000	136547000
ENSG00000237886	136546212	136546212	136549893	136546000	136547000
ENSG00000265181	136546173	136546173	136546259	136546000	136547000
ENSG00000237886	136546212	136546212	136549893	136546000	136547000
ENSG00000237886	136546212	136546212	136549893	136547000	136548000
ENSG00000237886	136546212	136546212	136549893	136547000	136548000
ENSG00000237886	136546212	136546212	136549893	136548000	136549000
ENSG00000237886	136546212	136546212	136549893	136548000	136549000
ENSG00000237886	136546212	136546212	136549893	136549000	136550000
ENSG00000237886	136546212	136546212	136549893	136549000	136550000
ENSG00000279141	136612024	136612024	136617181	136614000	136615000
ENSG00000279141	136612024	136612024	136617181	136614000	136615000
ENSG00000279141	136612024	136612024	136617181	136615000	136616000
ENSG00000279141	136612024	136612024	136617181	136615000	136616000
ENSG00000279141	136612024	136612024	136617181	136616000	136617000
ENSG00000279141	136612024	136612024	136617181	136616000	136617000
ENSG00000279141	136612024	136612024	136617181	136617000	136618000
ENSG00000279141	136612024	136612024	136617181	136617000	136618000
ENSG00000228401	136647872	136647872	136660421	136647000	136648000
ENSG00000228401	136647872	136647872	136660421	136647000	136648000
ENSG00000228401	136647872	136647872	136660421	136653000	136654000
ENSG00000228401	136647872	136647872	136660421	136653000	136654000
ENSG00000228401	136647872	136647872	136660421	136654000	136655000
ENSG00000228401	136647872	136647872	136660421	136654000	136655000
ENSG00000228401	136647872	136647872	136660421	136655000	136656000
ENSG00000228401	136647872	136647872	136660421	136655000	136656000
ENSG00000228401	136647872	136647872	136660421	136656000	136657000
ENSG00000228401	136647872	136647872	136660421	136656000	136657000
ENSG00000228401	136647872	136647872	136660421	136657000	136658000
ENSG00000228401	136647872	136647872	136660421	136657000	136658000
ENSG00000228401	136647872	136647872	136660421	136658000	136659000
ENSG00000228401	136647872	136647872	136660421	136658000	136659000
ENSG00000228401	136647872	136647872	136660421	136659000	136660000
ENSG00000228401	136647872	136647872	136660421	136659000	136660000
ENSG00000228401	136647872	136647872	136660421	136660000	136661000
ENSG00000228401	136647872	136647872	136660421	136660000	136661000
ENSG00000199161	136670602	136670602	136670686	136670000	136671000
ENSG00000199161	136670602	136670602	136670686	136670000	136671000
ENSG00000172889	136672287	136672287	136672678	136672000	136673000
ENSG00000172889	136672287	136672287	136672678	136672000	136673000
ENSG00000169692	136687358	136687358	136687396	136687000	136688000
ENSG00000169692	136687358	136687358	136687396	136687000	136688000
ENSG00000233016	136721366	136721366	136728184	136721000	136722000
ENSG00000233016	136721366	136721366	136728184	136721000	136722000
ENSG00000233016	136721366	136721366	136728184	136722000	136723000
ENSG00000233016	136721366	136721366	136728184	136722000	136723000
ENSG00000165716	136723775	136723775	136724050	136723000	136724000
ENSG00000233016	136721366	136721366	136728184	136723000	136724000
ENSG00000165716	136723775	136723775	136724050	136723000	136724000
ENSG00000233016	136721366	136721366	136728184	136723000	136724000
ENSG00000233016	136721366	136721366	136728184	136727000	136728000
ENSG00000233016	136721366	136721366	136728184	136727000	136728000
ENSG00000233016	136721366	136721366	136728184	136728000	136729000
ENSG00000274356	136728953	136728953	136729855	136728000	136729000
ENSG00000233016	136721366	136721366	136728184	136728000	136729000
ENSG00000274356	136728953	136728953	136729855	136728000	136729000
ENSG00000274356	136728953	136728953	136729855	136729000	136730000
ENSG00000274356	136728953	136728953	136729855	136729000	136730000
ENSG00000187922	136741656	136741656	136741876	136741000	136742000
ENSG00000187922	136741656	136741656	136741876	136741000	136742000
ENSG00000204003	136744640	136744640	136744661	136744000	136745000
ENSG00000204003	136744640	136744640	136744661	136744000	136745000
ENSG00000278756	136746893	136746893	136746970	136746000	136747000
ENSG00000278756	136746893	136746893	136746970	136746000	136747000
ENSG00000267206	136748484	136748484	136748525	136748000	136749000
ENSG00000267206	136748484	136748484	136748525	136748000	136749000
ENSG00000204001	136754388	136754388	136754497	136754000	136755000
ENSG00000204001	136754388	136754388	136754497	136754000	136755000
ENSG00000177984	136764489	136764489	136764518	136764000	136765000
ENSG00000177984	136764489	136764489	136764518	136764000	136765000
ENSG00000244187	136792833	136792833	136793317	136792000	136793000
ENSG00000244187	136792833	136792833	136793317	136792000	136793000
ENSG00000244187	136792833	136792833	136793317	136793000	136794000
ENSG00000244187	136792833	136792833	136793317	136793000	136794000
ENSG00000273066	136799223	136799223	136810042	136799000	136800000
ENSG00000273066	136799223	136799223	136810042	136799000	136800000
ENSG00000272896	136800389	136800389	136800595	136800000	136801000
ENSG00000273066	136799223	136799223	136810042	136800000	136801000
ENSG00000272679	136800366	136800366	136829466	136800000	136801000
ENSG00000272896	136800389	136800389	136800595	136800000	136801000
ENSG00000273066	136799223	136799223	136810042	136800000	136801000
ENSG00000272679	136800366	136800366	136829466	136800000	136801000
ENSG00000273066	136799223	136799223	136810042	136802000	136803000
ENSG00000272679	136800366	136800366	136829466	136802000	136803000
ENSG00000273066	136799223	136799223	136810042	136802000	136803000
ENSG00000272679	136800366	136800366	136829466	136802000	136803000
ENSG00000273066	136799223	136799223	136810042	136803000	136804000
ENSG00000272679	136800366	136800366	136829466	136803000	136804000
ENSG00000228544	136803927	136803927	136808848	136803000	136804000
ENSG00000273066	136799223	136799223	136810042	136803000	136804000
ENSG00000272679	136800366	136800366	136829466	136803000	136804000
ENSG00000228544	136803927	136803927	136808848	136803000	136804000
ENSG00000273066	136799223	136799223	136810042	136804000	136805000
ENSG00000272679	136800366	136800366	136829466	136804000	136805000
ENSG00000228544	136803927	136803927	136808848	136804000	136805000
ENSG00000273066	136799223	136799223	136810042	136804000	136805000
ENSG00000272679	136800366	136800366	136829466	136804000	136805000
ENSG00000228544	136803927	136803927	136808848	136804000	136805000
ENSG00000273066	136799223	136799223	136810042	136805000	136806000
ENSG00000272679	136800366	136800366	136829466	136805000	136806000
ENSG00000228544	136803927	136803927	136808848	136805000	136806000
ENSG00000273066	136799223	136799223	136810042	136805000	136806000
ENSG00000272679	136800366	136800366	136829466	136805000	136806000
ENSG00000228544	136803927	136803927	136808848	136805000	136806000
ENSG00000273066	136799223	136799223	136810042	136806000	136807000
ENSG00000272679	136800366	136800366	136829466	136806000	136807000
ENSG00000228544	136803927	136803927	136808848	136806000	136807000
ENSG00000273066	136799223	136799223	136810042	136806000	136807000
ENSG00000272679	136800366	136800366	136829466	136806000	136807000
ENSG00000228544	136803927	136803927	136808848	136806000	136807000
ENSG00000213213	136807572	136807572	136807741	136807000	136808000
ENSG00000273066	136799223	136799223	136810042	136807000	136808000
ENSG00000272679	136800366	136800366	136829466	136807000	136808000
ENSG00000228544	136803927	136803927	136808848	136807000	136808000
ENSG00000213213	136807572	136807572	136807741	136807000	136808000
ENSG00000273066	136799223	136799223	136810042	136807000	136808000
ENSG00000272679	136800366	136800366	136829466	136807000	136808000
ENSG00000228544	136803927	136803927	136808848	136807000	136808000
ENSG00000273066	136799223	136799223	136810042	136808000	136809000
ENSG00000272679	136800366	136800366	136829466	136808000	136809000
ENSG00000228544	136803927	136803927	136808848	136808000	136809000
ENSG00000273066	136799223	136799223	136810042	136808000	136809000
ENSG00000272679	136800366	136800366	136829466	136808000	136809000
ENSG00000228544	136803927	136803927	136808848	136808000	136809000
ENSG00000272679	136800366	136800366	136829466	136821000	136822000
ENSG00000272679	136800366	136800366	136829466	136821000	136822000
ENSG00000272679	136800366	136800366	136829466	136822000	136823000
ENSG00000272679	136800366	136800366	136829466	136822000	136823000
ENSG00000272679	136800366	136800366	136829466	136823000	136824000
ENSG00000272679	136800366	136800366	136829466	136823000	136824000
ENSG00000272679	136800366	136800366	136829466	136824000	136825000
ENSG00000272679	136800366	136800366	136829466	136824000	136825000
ENSG00000272679	136800366	136800366	136829466	136825000	136826000
ENSG00000272679	136800366	136800366	136829466	136825000	136826000
ENSG00000272679	136800366	136800366	136829466	136826000	136827000
ENSG00000272679	136800366	136800366	136829466	136826000	136827000
ENSG00000272679	136800366	136800366	136829466	136827000	136828000
ENSG00000272679	136800366	136800366	136829466	136827000	136828000
ENSG00000272679	136800366	136800366	136829466	136828000	136829000
ENSG00000272679	136800366	136800366	136829466	136828000	136829000
ENSG00000272679	136800366	136800366	136829466	136829000	136830000
ENSG00000272679	136800366	136800366	136829466	136829000	136830000
ENSG00000265806	136830957	136830957	136831023	136830000	136831000
ENSG00000265806	136830957	136830957	136831023	136830000	136831000
ENSG00000265806	136830957	136830957	136831023	136831000	136832000
ENSG00000265806	136830957	136830957	136831023	136831000	136832000
ENSG00000196642	136832440	136832440	136834340	136832000	136833000
ENSG00000196642	136832440	136832440	136834340	136832000	136833000
ENSG00000196642	136832440	136832440	136834340	136833000	136834000
ENSG00000196642	136832440	136832440	136834340	136833000	136834000
ENSG00000232434	136847346	136847346	136848801	136847000	136848000
ENSG00000232434	136847346	136847346	136848801	136847000	136848000
ENSG00000232434	136847346	136847346	136848801	136848000	136849000
ENSG00000232434	136847346	136847346	136848801	136848000	136849000
ENSG00000054148	136850848	136850848	136851024	136850000	136851000
ENSG00000054148	136850848	136850848	136851024	136850000	136851000
ENSG00000054148	136850848	136850848	136851024	136851000	136852000
ENSG00000054148	136850848	136850848	136851024	136851000	136852000
ENSG00000177943	136860562	136860562	136860797	136860000	136861000
ENSG00000177943	136860562	136860562	136860797	136860000	136861000
ENSG00000107223	136866259	136866259	136866266	136866000	136867000
ENSG00000107223	136866259	136866259	136866266	136866000	136867000
ENSG00000266507	136886733	136886733	136886803	136886000	136887000
ENSG00000266507	136886733	136886733	136886803	136886000	136887000
ENSG00000127191	136898713	136898713	136898740	136898000	136899000
ENSG00000127191	136898713	136898713	136898740	136898000	136899000
ENSG00000159069	136944084	136944084	136944534	136944000	136945000
ENSG00000159069	136944084	136944084	136944534	136944000	136945000
ENSG00000176919	136946768	136946768	136946974	136946000	136947000
ENSG00000176919	136946768	136946768	136946974	136946000	136947000
ENSG00000184925	136955371	136955371	136955497	136955000	136956000
ENSG00000184925	136955371	136955371	136955497	136955000	136956000
ENSG00000198454	136969243	136969243	136971990	136969000	136970000
ENSG00000198454	136969243	136969243	136971990	136969000	136970000
ENSG00000198454	136969243	136969243	136971990	136970000	136971000
ENSG00000198454	136969243	136969243	136971990	136970000	136971000
ENSG00000198454	136969243	136969243	136971990	136971000	136972000
ENSG00000198454	136969243	136969243	136971990	136971000	136972000
ENSG00000107317	136981579	136981579	136981742	136981000	136982000
ENSG00000107317	136981579	136981579	136981742	136981000	136982000
ENSG00000284341	136985397	136985397	136985435	136985000	136986000
ENSG00000214402	136985012	136985012	136985758	136985000	136986000
ENSG00000284341	136985397	136985397	136985435	136985000	136986000
ENSG00000214402	136985012	136985012	136985758	136985000	136986000
ENSG00000148362	136993806	136993806	136993976	136993000	136994000
ENSG00000148362	136993806	136993806	136993976	136993000	136994000
ENSG00000169583	136996544	136996544	136996568	136996000	136997000
ENSG00000169583	136996544	136996544	136996568	136996000	136997000
ENSG00000180539	137027464	137027464	137037957	137027000	137028000
ENSG00000180539	137027464	137027464	137037957	137027000	137028000
ENSG00000107331	137028873	137028873	137028878	137028000	137029000
ENSG00000180539	137027464	137027464	137037957	137028000	137029000
ENSG00000107331	137028873	137028873	137028878	137028000	137029000
ENSG00000180539	137027464	137027464	137037957	137028000	137029000
ENSG00000180539	137027464	137027464	137037957	137029000	137030000
ENSG00000180539	137027464	137027464	137037957	137029000	137030000
ENSG00000180539	137027464	137027464	137037957	137030000	137031000
ENSG00000180539	137027464	137027464	137037957	137030000	137031000
ENSG00000180539	137027464	137027464	137037957	137031000	137032000
ENSG00000180549	137031992	137031992	137032088	137031000	137032000
ENSG00000279073	137031979	137031979	137032007	137031000	137032000
ENSG00000180539	137027464	137027464	137037957	137031000	137032000
ENSG00000180549	137031992	137031992	137032088	137031000	137032000
ENSG00000279073	137031979	137031979	137032007	137031000	137032000
ENSG00000180539	137027464	137027464	137037957	137032000	137033000
ENSG00000180549	137031992	137031992	137032088	137032000	137033000
ENSG00000279073	137031979	137031979	137032007	137032000	137033000
ENSG00000180539	137027464	137027464	137037957	137032000	137033000
ENSG00000180549	137031992	137031992	137032088	137032000	137033000
ENSG00000279073	137031979	137031979	137032007	137032000	137033000
ENSG00000180539	137027464	137027464	137037957	137034000	137035000
ENSG00000180539	137027464	137027464	137037957	137034000	137035000
ENSG00000180539	137027464	137027464	137037957	137035000	137036000
ENSG00000180539	137027464	137027464	137037957	137035000	137036000
ENSG00000180539	137027464	137027464	137037957	137036000	137037000
ENSG00000180539	137027464	137027464	137037957	137036000	137037000
ENSG00000180539	137027464	137027464	137037957	137037000	137038000
ENSG00000180539	137027464	137027464	137037957	137037000	137038000
ENSG00000107281	137039971	137039971	137040061	137039000	137040000
ENSG00000107281	137039971	137039971	137040061	137039000	137040000
ENSG00000107281	137039971	137039971	137040061	137040000	137041000
ENSG00000107281	137039971	137039971	137040061	137040000	137041000
ENSG00000236394	137052662	137052662	137053375	137052000	137053000
ENSG00000236394	137052662	137052662	137053375	137052000	137053000
ENSG00000054179	137053998	137053998	137054018	137053000	137054000
ENSG00000236394	137052662	137052662	137053375	137053000	137054000
ENSG00000054179	137053998	137053998	137054018	137053000	137054000
ENSG00000236394	137052662	137052662	137053375	137053000	137054000
ENSG00000054179	137053998	137053998	137054018	137054000	137055000
ENSG00000054179	137053998	137053998	137054018	137054000	137055000
ENSG00000231864	137063535	137063535	137064581	137063000	137064000
ENSG00000231864	137063535	137063535	137064581	137063000	137064000
ENSG00000231864	137063535	137063535	137064581	137064000	137065000
ENSG00000231864	137063535	137063535	137064581	137064000	137065000
ENSG00000186193	137070461	137070461	137070557	137070000	137071000
ENSG00000186193	137070461	137070461	137070557	137070000	137071000
ENSG00000197355	137082730	137082730	137084539	137082000	137083000
ENSG00000197355	137082730	137082730	137084539	137082000	137083000
ENSG00000197355	137082730	137082730	137084539	137083000	137084000
ENSG00000197355	137082730	137082730	137084539	137083000	137084000
ENSG00000268996	137084946	137084946	137086817	137086000	137087000
ENSG00000268996	137084946	137084946	137086817	137086000	137087000
ENSG00000177239	137108674	137108674	137109183	137108000	137109000
ENSG00000177239	137108674	137108674	137109183	137108000	137109000
ENSG00000177239	137108674	137108674	137109183	137109000	137110000
ENSG00000177239	137108674	137108674	137109183	137109000	137110000
ENSG00000176978	137113865	137113865	137113961	137113000	137114000
ENSG00000176978	137113865	137113865	137113961	137113000	137114000
ENSG00000176884	137167843	137167843	137168755	137167000	137168000
ENSG00000176884	137167843	137167843	137168755	137167000	137168000
ENSG00000176884	137167843	137167843	137168755	137168000	137169000
ENSG00000176884	137167843	137167843	137168755	137168000	137169000
ENSG00000184709	137169944	137169944	137170051	137169000	137170000
ENSG00000263697	137169186	137169186	137169270	137169000	137170000
ENSG00000184709	137169944	137169944	137170051	137169000	137170000
